#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
      468600       5.054288e-04       2.439567e-04       3.480897e-04       2.187435e-02       3.010857e-03       1.017545e-02
      468700       6.102143e-04       1.222278e-04       3.498075e-04       2.755800e-02       2.195447e-03       1.118666e-02
      468800       1.085284e-03       2.994310e-04       5.393387e-04       3.066009e-02       3.667294e-03       1.175856e-02
      468900       8.708957e-04       1.238624e-04       4.393873e-04       3.600348e-02       2.329794e-03       1.053238e-02
      469000       6.209518e-04       2.688023e-04       3.767467e-04       2.718389e-02       2.514166e-03       1.022768e-02
      469100       6.063129e-04       2.095716e-04       4.200358e-04       2.358247e-02       3.252290e-03       1.030886e-02
      469200       5.357879e-04       1.860197e-04       3.956441e-04       3.003560e-02       3.863053e-03       1.034943e-02
      469300       6.785019e-04       3.204397e-04       4.244556e-04       2.279966e-02       4.232617e-03       1.092542e-02
      469400       4.942834e-04       1.519630e-04       3.097936e-04       2.873298e-02       4.281537e-03       1.135923e-02
      469500       7.886921e-04       1.135536e-04       4.341782e-04       2.732948e-02       3.593283e-03       1.074558e-02
      469600       8.081635e-04       3.591948e-04       4.910811e-04       2.296046e-02       2.737802e-03       1.016396e-02
      469700       7.053323e-04       2.294026e-04       4.480732e-04       2.276867e-02       3.737517e-03       1.033796e-02
      469800       5.399580e-04       1.406711e-04       3.767624e-04       2.203167e-02       4.187130e-03       1.051072e-02
      469900       5.874739e-04       1.350055e-04       3.831471e-04       2.343121e-02       3.973177e-03       1.046871e-02
      470000       5.784198e-04       1.595921e-04       3.489060e-04       3.152992e-02       3.941635e-03       1.102760e-02
      470100       7.495624e-04       1.657383e-04       4.252463e-04       3.447655e-02       3.427262e-03       1.014637e-02
      470200       6.866995e-04       2.047529e-04       4.671421e-04       4.054577e-02       3.880885e-03       1.026630e-02
      470300       4.502255e-04       2.347644e-04       3.822601e-04       2.455990e-02       2.254227e-03       1.064961e-02
      470400       5.810608e-04       1.774441e-04       3.971219e-04       2.391533e-02       2.607314e-03       1.007659e-02
      470500       1.085174e-03       2.494969e-04       5.219433e-04       3.901004e-02       3.300680e-03       1.060437e-02
      470600       9.150748e-04       1.545377e-04       5.165395e-04       2.703180e-02       2.839659e-03       1.092750e-02
      470700       7.249364e-04       1.781499e-04       4.853562e-04       3.572443e-02       2.706703e-03       1.100366e-02
      470800       7.372715e-04       1.367031e-04       3.677632e-04       2.740946e-02       3.996288e-03       1.018735e-02
      470900       9.501627e-04       1.976088e-04       4.903871e-04       1.857149e-02       3.412724e-03       1.009516e-02
      471000       4.090791e-04       1.916437e-04       3.238987e-04       2.359018e-02       3.807636e-03       9.831404e-03
      471100       6.857814e-04       8.796768e-05       3.977449e-04       2.509105e-02       3.495912e-03       1.051792e-02
      471200       8.764076e-04       1.972493e-04       4.798193e-04       2.286497e-02       2.334475e-03       1.058298e-02
      471300       8.151357e-04       2.028743e-04       4.064052e-04       2.378824e-02       3.246992e-03       1.029423e-02
      471400       1.037956e-03       2.095870e-04       5.714060e-04       2.470598e-02       3.981571e-03       1.025222e-02
      471500       1.090648e-03       2.003762e-04       6.211823e-04       2.336220e-02       3.560357e-03       1.023157e-02
      471600       8.774818e-04       1.620051e-04       4.800491e-04       2.640785e-02       3.823189e-03       1.003985e-02
      471700       1.061862e-03       1.295318e-04       4.946750e-04       2.106506e-02       2.617167e-03       1.103977e-02
      471800       8.823531e-04       3.299657e-04       5.540170e-04       2.523875e-02       3.073233e-03       1.017452e-02
      471900       6.697582e-04       3.152140e-04       4.552628e-04       2.188195e-02       2.483878e-03       9.788987e-03
      472000       9.850681e-04       2.514750e-04       4.644463e-04       2.358941e-02       4.145688e-03       1.034716e-02
      472100       1.326843e-03       8.420376e-05       5.945144e-04       3.659451e-02       3.880294e-03       1.108842e-02
      472200       7.403474e-04       4.769218e-04       6.082546e-04       3.115616e-02       3.645492e-03       1.116855e-02
      472300       6.278757e-04       1.980821e-04       4.516723e-04       2.717625e-02       3.737513e-03       1.005615e-02
      472400       4.639865e-04       3.213458e-04       4.115014e-04       2.185577e-02       3.794360e-03       9.861865e-03
      472500       8.824893e-04       8.594202e-05       4.598581e-04       2.870822e-02       3.716795e-03       9.977240e-03
      472600       5.693279e-04       7.688434e-05       3.142083e-04       2.423653e-02       2.259425e-03       9.605771e-03
      472700       4.939048e-04       2.090488e-04       3.759007e-04       2.766666e-02       4.312499e-03       1.046742e-02
      472800       8.084131e-04       1.194185e-04       4.193226e-04       2.482568e-02       3.587036e-03       1.103283e-02
      472900       8.493069e-04       1.107726e-04       4.608905e-04       2.338742e-02       3.895311e-03       1.175572e-02
      473000       9.938471e-04       1.265200e-04       5.049659e-04       2.841409e-02       4.000825e-03       1.051913e-02
      473100       7.385917e-04       2.062822e-05       3.970818e-04       2.591953e-02       3.930869e-03       1.007524e-02
      473200       8.955213e-04       5.562798e-05       5.114513e-04       2.872925e-02       3.610323e-03       1.021729e-02
      473300       7.466020e-04       3.197146e-04       5.606326e-04       3.331219e-02       3.096103e-03       1.132414e-02
      473400       1.039597e-03       1.758097e-04       5.447668e-04       2.741403e-02       4.299721e-03       1.135115e-02
      473500       1.026737e-03       1.989589e-04       5.863131e-04       2.419446e-02       3.672425e-03       1.111642e-02
      473600       1.093451e-03       2.161930e-04       6.544766e-04       2.961992e-02       3.531349e-03       1.063054e-02
      473700       6.289463e-04       1.717867e-04       3.657510e-04       4.473666e-02       3.011588e-03       1.042150e-02
      473800       5.883676e-04       2.165817e-04       4.305310e-04       2.312386e-02       3.918917e-03       9.802480e-03
      473900       1.145862e-03       2.496255e-04       6.092539e-04       2.424740e-02       3.128555e-03       1.060063e-02
      474000       9.442182e-04       9.672754e-05       4.331446e-04       3.119134e-02       4.347723e-03       1.046172e-02
      474100       8.683289e-04       1.185766e-04       4.390699e-04       2.574477e-02       4.001840e-03       1.101005e-02
      474200       8.166379e-04       1.215131e-04       4.511356e-04       2.128099e-02       3.913142e-03       1.034922e-02
      474300       1.093701e-03       2.233852e-04       5.101306e-04       2.076159e-02       3.564222e-03       1.000125e-02
      474400       9.398203e-04       2.274990e-04       5.002480e-04       2.325895e-02       4.209628e-03       1.002918e-02
      474500       7.888174e-04       1.370282e-04       4.600536e-04       2.084987e-02       4.079048e-03       1.006144e-02
      474600       5.792413e-04       1.284205e-04       3.213512e-04       2.360672e-02       3.919924e-03       1.010489e-02
      474700       8.992623e-04       1.368741e-04       4.689077e-04       2.517731e-02       3.699272e-03       9.322609e-03
      474800       7.471832e-04       2.525230e-04       4.287536e-04       2.855000e-02       3.605051e-03       1.001765e-02
      474900       8.060454e-04       1.198196e-04       4.688935e-04       3.252656e-02       2.958162e-03       1.116414e-02
      475000       9.630008e-04       2.392345e-04       5.314640e-04       3.635843e-02       3.313093e-03       1.175802e-02
      475100       6.629707e-04       1.520219e-04       3.690868e-04       2.538674e-02       4.058457e-03       1.108646e-02
      475200       5.070419e-04       2.539783e-04       3.758695e-04       3.889045e-02       3.431574e-03       1.017498e-02
      475300       7.866815e-04       1.158100e-04       4.755213e-04       2.247559e-02       4.162961e-03       9.767560e-03
      475400       7.695721e-04       1.230008e-04       4.510986e-04       2.225899e-02       3.971974e-03       1.007675e-02
      475500       7.519770e-04       2.344066e-04       4.638556e-04       2.529363e-02       3.344936e-03       1.049561e-02
      475600       7.496257e-04       1.456218e-04       4.270183e-04       3.279813e-02       3.734873e-03       1.067142e-02
      475700       7.579505e-04       1.517314e-04       3.578896e-04       2.299103e-02       3.287617e-03       1.018077e-02
      475800       4.376185e-04       9.385572e-05       2.755792e-04       2.224539e-02       3.781737e-03       9.774832e-03
      475900       5.454973e-04       1.659839e-04       3.803820e-04       3.866848e-02       3.599003e-03       1.040540e-02
      476000       5.806050e-04       1.508773e-04       3.401809e-04       4.207193e-02       3.980812e-03       1.087409e-02
      476100       6.218277e-04       2.008218e-04       3.760765e-04       2.247851e-02       3.451059e-03       1.003250e-02
      476200       6.835991e-04       1.297871e-04       4.366715e-04       3.424731e-02       4.320105e-03       1.059230e-02
      476300       3.649679e-04       1.397843e-04       2.808226e-04       2.667071e-02       3.318285e-03       1.066059e-02
      476400       5.963908e-04       9.999929e-05       3.784788e-04       3.758076e-02       3.472737e-03       1.063268e-02
      476500       6.525357e-04       2.147220e-04       3.907852e-04       2.317835e-02       2.960441e-03       1.014096e-02
      476600       8.654698e-04       1.799668e-04       5.038947e-04       2.477006e-02       3.183451e-03       1.052841e-02
      476700       9.979489e-04       1.940626e-04       5.902271e-04       2.312527e-02       2.806810e-03       9.903081e-03
      476800       7.249076e-04       2.585676e-04       4.426493e-04       2.884193e-02       2.329015e-03       9.810569e-03
      476900       9.491304e-04       2.316043e-04       5.078975e-04       3.164916e-02       3.526716e-03       1.082807e-02
      477000       5.985099e-04       1.525998e-04       4.066102e-04       1.988624e-02       3.486418e-03       9.689270e-03
      477100       6.274091e-04       1.952396e-04       3.922497e-04       2.988401e-02       3.562905e-03       1.025779e-02
      477200       6.170711e-04       2.054970e-04       3.091967e-04       3.348424e-02       3.109535e-03       1.055237e-02
